300000	-88.00
305357	-89.00
310714	-85.50
316071	-83.00
321428	-88.00
326785	-87.50
332142	-88.50
337499	-90.00
342856	-94.00
348213	-86.00
353570	-89.00
358927	-91.50
364284	-94.00
369641	-91.00
374998	-93.50
380355	-89.50
385712	-90.50
391069	-91.00
396426	-91.00
401783	-96.00
407140	-97.50
412497	-101.50
417854	-99.50
423211	-99.50
428568	-100.50
433925	-95.00
439282	-83.50
444639	-89.00
449996	-100.00
455353	-95.50
460710	-80.00
466067	-90.00
471424	-92.50
476781	-90.50
482138	-83.50
487495	-96.50
492852	-96.00
498209	-88.00
503566	-88.00
508923	-89.50
514280	-57.50
519637	-55.50
524994	-79.50
530351	-91.50
535708	-89.00
541065	-95.50
546422	-47.50
551779	-62.00
557136	-90.50
562493	-88.00
567850	-90.50
573207	-92.00
578564	-93.00
583921	-93.00
589278	-92.50
594635	-91.00
599992	-91.50
605349	-91.50
610706	-94.50
616063	-96.00
621420	-92.00
626777	-98.00
632134	-95.50
637491	-96.00
642848	-101.50
648205	-100.50
653562	-93.50
658919	-90.50
664276	-102.50
669633	-96.00
674990	-67.00
680347	-94.50
685704	-98.00
691061	-93.00
696418	-98.00
701775	-96.00
707132	-99.00
712489	-98.50
717846	-97.00
723203	-97.00
728560	-103.00
733917	-100.00
739274	-100.50
744631	-94.00
749988	-96.50
755345	-97.00
760702	-99.50
766059	-97.00
771416	-97.00
776773	-96.50
782130	-91.50
787487	-93.00
792844	-95.50
798201	-94.50
803558	-76.50
808915	-94.00
814272	-95.00
819629	-91.50
824986	-95.50
830343	-96.00
835700	-97.00
841057	-95.00
846414	-96.00
851771	-77.50
857128	-90.50
862485	-90.00
867842	-57.00
873199	-54.50
878556	-42.00
883913	-55.50
889270	-50.00
894627	-89.00
8.581914840
-71.164788867
Sun Jun 23 01:26:53 UTC 2013
