300000	-90.50
305357	-92.50
310714	-86.50
316071	-91.50
321428	-88.50
326785	-87.50
332142	-89.50
337499	-86.00
342856	-96.00
348213	-86.00
353570	-92.50
358927	-93.50
364284	-95.00
369641	-94.50
374998	-92.00
380355	-91.00
385712	-77.50
391069	-88.50
396426	-90.50
401783	-89.00
407140	-96.00
412497	-101.00
417854	-99.50
423211	-99.50
428568	-100.00
433925	-85.50
439282	-84.00
444639	-82.50
449996	-100.50
455353	-99.50
460710	-97.00
466067	-84.50
471424	-86.00
476781	-83.00
482138	-81.00
487495	-97.00
492852	-94.00
498209	-97.00
503566	-91.00
508923	-92.00
514280	-75.50
519637	-63.00
524994	-86.50
530351	-82.50
535708	-85.50
541065	-79.50
546422	-56.50
551779	-64.00
557136	-89.50
562493	-85.00
567850	-86.00
573207	-96.00
578564	-94.00
583921	-95.50
589278	-93.00
594635	-94.50
599992	-92.50
605349	-95.50
610706	-91.00
616063	-90.50
621420	-90.00
626777	-98.50
632134	-98.50
637491	-95.50
642848	-97.50
648205	-93.00
653562	-89.00
658919	-94.00
664276	-97.00
669633	-101.00
674990	-88.50
680347	-92.50
685704	-94.00
691061	-97.50
696418	-95.00
701775	-95.00
707132	-94.00
712489	-96.00
717846	-97.50
723203	-96.50
728560	-99.50
733917	-101.00
739274	-96.50
744631	-91.00
749988	-92.50
755345	-89.50
760702	-91.50
766059	-96.00
771416	-92.00
776773	-87.00
782130	-92.00
787487	-91.50
792844	-88.50
798201	-87.50
803558	-85.50
808915	-84.00
814272	-83.50
819629	-82.50
824986	-88.00
830343	-93.00
835700	-98.50
841057	-89.00
846414	-78.00
851771	-78.50
857128	-79.50
862485	-69.00
867842	-44.00
873199	-41.50
878556	-37.50
883913	-35.50
889270	-45.50
894627	-67.50
8.592637343
-71.147332613
Sun Jun 23 01:31:19 UTC 2013
