300000	-88.00
305357	-89.50
310714	-85.50
316071	-82.00
321428	-88.50
326785	-89.00
332142	-91.50
337499	-88.50
342856	-93.50
348213	-87.50
353570	-92.50
358927	-92.50
364284	-94.50
369641	-94.00
374998	-93.50
380355	-92.00
385712	-90.00
391069	-94.00
396426	-91.50
401783	-95.00
407140	-97.00
412497	-99.00
417854	-101.50
423211	-95.00
428568	-99.50
433925	-92.50
439282	-93.50
444639	-92.50
449996	-91.50
455353	-96.00
460710	-99.50
466067	-91.50
471424	-93.50
476781	-90.50
482138	-96.00
487495	-96.50
492852	-98.00
498209	-98.00
503566	-97.50
508923	-97.50
514280	-53.00
519637	-51.50
524994	-76.00
530351	-98.00
535708	-94.50
541065	-94.50
546422	-53.00
551779	-56.00
557136	-90.50
562493	-99.50
567850	-96.00
573207	-94.50
578564	-92.00
583921	-96.50
589278	-94.00
594635	-96.00
599992	-94.50
605349	-95.50
610706	-100.00
616063	-98.00
621420	-95.50
626777	-98.50
632134	-98.50
637491	-97.00
642848	-99.50
648205	-91.00
653562	-92.50
658919	-99.00
664276	-97.50
669633	-97.50
674990	-65.50
680347	-95.00
685704	-95.50
691061	-98.50
696418	-97.50
701775	-92.50
707132	-92.00
712489	-95.50
717846	-98.50
723203	-91.00
728560	-87.50
733917	-97.00
739274	-98.50
744631	-90.00
749988	-96.00
755345	-97.50
760702	-98.00
766059	-98.50
771416	-93.50
776773	-98.00
782130	-95.50
787487	-96.00
792844	-94.50
798201	-95.00
803558	-95.00
808915	-93.50
814272	-96.00
819629	-91.50
824986	-95.50
830343	-97.00
835700	-99.00
841057	-94.00
846414	-92.00
851771	-77.00
857128	-98.00
862485	-91.00
867842	-56.00
873199	-53.50
878556	-53.50
883913	-58.50
889270	-46.50
894627	-75.50
8.584143909
-71.161496464
Sun Jun 23 01:27:23 UTC 2013
