300000	-78.50
305357	-77.50
310714	-85.50
316071	-91.50
321428	-91.50
326785	-90.50
332142	-86.00
337499	-87.00
342856	-94.00
348213	-85.00
353570	-90.50
358927	-89.50
364284	-87.50
369641	-87.50
374998	-81.00
380355	-87.00
385712	-81.50
391069	-76.00
396426	-79.00
401783	-83.50
407140	-77.00
412497	-92.50
417854	-94.00
423211	-89.50
428568	-92.00
433925	-85.50
439282	-84.50
444639	-93.00
449996	-86.50
455353	-89.50
460710	-83.50
466067	-88.00
471424	-78.00
476781	-80.00
482138	-79.50
487495	-80.00
492852	-80.50
498209	-80.50
503566	-78.00
508923	-90.50
514280	-75.50
519637	-75.00
524994	-88.50
530351	-96.00
535708	-88.50
541065	-92.00
546422	-54.00
551779	-66.00
557136	-87.00
562493	-79.00
567850	-77.00
573207	-80.50
578564	-77.00
583921	-77.50
589278	-82.00
594635	-82.00
599992	-82.50
605349	-87.50
610706	-92.00
616063	-91.50
621420	-92.00
626777	-95.00
632134	-93.00
637491	-97.50
642848	-87.00
648205	-91.00
653562	-86.50
658919	-82.00
664276	-80.00
669633	-81.00
674990	-74.50
680347	-83.00
685704	-85.50
691061	-84.00
696418	-91.00
701775	-95.00
707132	-95.00
712489	-97.50
717846	-99.50
723203	-102.00
728560	-97.00
733917	-96.50
739274	-96.50
744631	-89.50
749988	-95.00
755345	-89.00
760702	-78.00
766059	-80.00
771416	-77.50
776773	-78.50
782130	-80.00
787487	-84.00
792844	-79.50
798201	-84.50
803558	-85.50
808915	-91.50
814272	-90.50
819629	-92.00
824986	-97.00
830343	-91.50
835700	-93.00
841057	-86.50
846414	-84.00
851771	-79.50
857128	-77.50
862485	-76.50
867842	-47.00
873199	-47.50
878556	-51.00
883913	-57.50
889270	-55.50
894627	-81.00
8.556892078
-71.194724728
Sun Jun 23 01:29:07 UTC 2013
