300000	-74.50
305357	-75.50
310714	-75.50
316071	-85.50
321428	-90.00
326785	-75.50
332142	-83.00
337499	-85.50
342856	-83.50
348213	-74.00
353570	-88.00
358927	-86.00
364284	-92.00
369641	-80.00
374998	-80.50
380355	-86.00
385712	-88.50
391069	-87.00
396426	-78.50
401783	-84.00
407140	-84.50
412497	-72.50
417854	-81.00
423211	-82.50
428568	-84.50
433925	-82.50
439282	-76.50
444639	-83.00
449996	-78.50
455353	-82.50
460710	-84.50
466067	-72.50
471424	-79.50
476781	-75.50
482138	-77.50
487495	-76.50
492852	-78.00
498209	-78.00
503566	-73.00
508923	-75.50
514280	-59.50
519637	-58.50
524994	-61.00
530351	-64.50
535708	-77.00
541065	-65.50
546422	-37.00
551779	-47.00
557136	-74.00
562493	-80.00
567850	-67.00
573207	-69.50
578564	-76.00
583921	-79.00
589278	-83.00
594635	-73.00
599992	-75.00
605349	-77.00
610706	-81.00
616063	-78.50
621420	-79.00
626777	-84.00
632134	-79.00
637491	-82.50
642848	-83.00
648205	-82.50
653562	-80.50
658919	-73.00
664276	-89.00
669633	-93.00
674990	-72.50
680347	-70.00
685704	-82.50
691061	-91.00
696418	-92.00
701775	-85.50
707132	-90.00
712489	-90.00
717846	-84.50
723203	-79.50
728560	-75.00
733917	-89.00
739274	-87.00
744631	-76.00
749988	-82.00
755345	-84.00
760702	-86.00
766059	-88.00
771416	-84.50
776773	-86.00
782130	-86.50
787487	-84.50
792844	-77.50
798201	-80.00
803558	-86.00
808915	-85.50
814272	-74.00
819629	-79.00
824986	-82.50
830343	-84.50
835700	-81.50
841057	-80.00
846414	-79.50
851771	-73.50
857128	-77.00
862485	-75.00
867842	-58.50
873199	-59.00
878556	-48.50
883913	-51.00
889270	-49.50
894627	-59.50
8.580872954
-71.166497565
Sun Jun 23 01:20:56 UTC 2013
