300000	-83.50
305357	-78.50
310714	-82.50
316071	-87.00
321428	-85.00
326785	-87.00
332142	-84.50
337499	-85.50
342856	-78.50
348213	-70.50
353570	-79.50
358927	-81.50
364284	-86.50
369641	-75.00
374998	-78.00
380355	-84.00
385712	-88.50
391069	-85.00
396426	-83.00
401783	-77.00
407140	-87.50
412497	-81.00
417854	-84.00
423211	-81.50
428568	-76.00
433925	-76.50
439282	-66.00
444639	-74.50
449996	-65.00
455353	-74.00
460710	-73.00
466067	-76.00
471424	-71.50
476781	-79.00
482138	-75.00
487495	-71.00
492852	-75.50
498209	-76.00
503566	-77.00
508923	-74.50
514280	-69.50
519637	-65.50
524994	-58.00
530351	-74.00
535708	-71.50
541065	-59.50
546422	-31.50
551779	-45.00
557136	-66.00
562493	-69.50
567850	-61.00
573207	-56.50
578564	-68.00
583921	-76.50
589278	-75.00
594635	-70.00
599992	-59.00
605349	-77.00
610706	-81.00
616063	-81.50
621420	-75.50
626777	-71.50
632134	-68.00
637491	-78.00
642848	-70.50
648205	-71.50
653562	-68.50
658919	-74.00
664276	-83.00
669633	-81.00
674990	-67.50
680347	-84.00
685704	-87.00
691061	-88.00
696418	-84.50
701775	-88.50
707132	-88.50
712489	-87.00
717846	-88.00
723203	-72.50
728560	-76.00
733917	-85.50
739274	-81.00
744631	-70.50
749988	-82.50
755345	-89.00
760702	-86.00
766059	-86.00
771416	-85.00
776773	-83.00
782130	-86.00
787487	-82.00
792844	-82.00
798201	-81.00
803558	-82.50
808915	-76.00
814272	-77.00
819629	-70.50
824986	-75.50
830343	-66.50
835700	-67.00
841057	-73.00
846414	-68.50
851771	-76.50
857128	-76.50
862485	-75.00
867842	-61.00
873199	-57.50
878556	-55.50
883913	-53.00
889270	-52.50
894627	-53.50
8.558418019
-71.192414605
Sun Jun 23 01:34:06 UTC 2013
