300000	-85.00
305357	-95.50
310714	-92.00
316071	-73.50
321428	-98.50
326785	-90.00
332142	-88.00
337499	-75.50
342856	-95.00
348213	-89.00
353570	-92.00
358927	-93.00
364284	-92.00
369641	-95.50
374998	-95.50
380355	-90.00
385712	-94.00
391069	-74.00
396426	-91.50
401783	-95.50
407140	-93.50
412497	-97.00
417854	-96.00
423211	-92.00
428568	-98.50
433925	-84.50
439282	-88.00
444639	-89.00
449996	-74.50
455353	-72.00
460710	-78.50
466067	-94.50
471424	-85.50
476781	-82.00
482138	-75.50
487495	-89.50
492852	-93.00
498209	-98.00
503566	-96.00
508923	-90.50
514280	-65.00
519637	-58.50
524994	-81.50
530351	-95.50
535708	-98.00
541065	-92.00
546422	-57.50
551779	-71.00
557136	-88.50
562493	-96.50
567850	-93.00
573207	-89.50
578564	-92.00
583921	-95.00
589278	-95.50
594635	-96.00
599992	-91.50
605349	-91.00
610706	-88.50
616063	-92.00
621420	-96.50
626777	-97.50
632134	-95.50
637491	-92.50
642848	-91.50
648205	-78.50
653562	-86.50
658919	-87.00
664276	-90.00
669633	-88.00
674990	-80.00
680347	-92.00
685704	-89.50
691061	-92.50
696418	-97.50
701775	-89.00
707132	-92.50
712489	-94.00
717846	-99.50
723203	-100.00
728560	-99.00
733917	-100.00
739274	-98.50
744631	-97.00
749988	-83.50
755345	-89.50
760702	-92.00
766059	-90.50
771416	-91.00
776773	-82.50
782130	-81.00
787487	-78.50
792844	-81.50
798201	-79.50
803558	-80.00
808915	-76.50
814272	-81.50
819629	-90.00
824986	-87.50
830343	-87.50
835700	-94.00
841057	-88.00
846414	-84.50
851771	-74.50
857128	-73.00
862485	-76.50
867842	-44.00
873199	-42.00
878556	-51.50
883913	-56.50
889270	-45.00
894627	-76.50
8.603237300
-71.138101123
Sun Jun 23 01:25:51 UTC 2013
